id,rut_unidad,nombre_unidad,calle_unidad,numero_unidad,comuna_unidad,region_unidad,CodigoExterno,codunspsc,nomunspsc
1090,69.100.500-3,UNIDAD DE SECPLAC,juan esteban montero n 25,REVESTIMIENTO DE FACHADAS MULTICANCHA TECHADA LORA,Licantén,Región del Maule ,5293-25-B222,72131700,Servicios de construcción y mantenimiento / Construcción de edificios en general / Construcción de obras civiles y infraestructuras
1091,69.150.100-0,Secretaria Comunal de Planificacion,Ignacio Serrano nº 1055,REPOSICION ESCUELA ESPECIAL F-451 TOME,Tomé,Región del Biobío ,5315-21-LR22,72131700,Servicios de construcción y mantenimiento / Construcción de edificios en general / Construcción de obras civiles y infraestructuras
1092,71.133.700-8,UNIVERSIDAD DE MAGALLANES,AV BULNES 01855 (FACULTAD CIENCIAS DE LA SALUD),"ADQUISICIÓN DE EQUIPO DE LABORATORIO E INSUMOS PARA PRACTICA ALUMNOS CARRERA TENS, CENTRO UNIVERSITARIO PTO. NATALES. SOL. 128617",Punta Arenas,Región de Magallanes y de la Antártica,5338-22-L122,42295100,"Equipamiento y suministros médicos / Productos quirúrgicos / Equipo quirúrgico, accesorios y productos relacionados"
1093,61.219.000-3,Depto. Contratos,Av Libertador Bernardo O'Higgins 1414,PCM QUEPI - CALCETINES,Santiago Centro,Región Metropolitana de Santiago,537934-36-LE22,53102500,"Ropa, maletas y productos de aseo personal / Ropa / Accesorios de vestir"
1094,60.505.720-9,Sección de Abastecimiento y Proyectos,"Amunategui N° 519, piso 11",BASES ADMINISTRATIVAS REQUERIMIENTOS TÉCNICOS Y ANEXOS DE LICITACIÓN PÚBLICA.  “CONTRATACION DE SERVICIO DE ASEO PARA EDIFICIO GENERAL NORAMBUENA POR EL PERIODO DE 9 MESES”.  DIRECCIÓN DE BIENESTAR DE CARABINEROS,Santiago Centro,Región Metropolitana de Santiago,539119-35-LE22,76111500,Servicios de limpieza industrial / Servicios de limpieza / Servicios de limpieza de edificios y oficinas en general
1095,60.505.720-9,Sección de Abastecimiento y Proyectos,"Amunategui N° 519, piso 11",CONTRATACIÓN SERVICIO DE CONTROL DE PLAGAS DE PALOMAS Y CONTROL DE COLONIAS DE TERMITAS DE MADERA SECA PARA EL PALACIO POLANCO DEPENDIENTE DEL DEPARTAMENTO RECREACIONAL Y GASTRONÓMICO B.1 DE LA DIRECCIÓN DE BIENESTAR DE CARABINEROS,Santiago Centro,Región de Valparaíso ,539119-39-LE22,72102100,"Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Control de plagas"
1096,61.978.810-9,CM - CNA,"Merced N° 480, Piso 8",Servicio Arriendo de Equipos Notebooks para CNA,Santiago,Región Metropolitana de Santiago,5403-8-LQ22,43211500,"Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos informáticos y accesorios / Computadores"
1097,61.820.004-3,Departamento Técnico,Prat 575 Concepción,PPP 30 llamado LP23 Coronel,Concepción,Región del Biobío ,5407-73-O122,104000000,Consultoria / Consultoria / Planificación y Factibilidad
1098,61.820.004-3,Departamento Técnico,Prat 575 Concepción,PPP 31 llamado LP20 Yumbel,Concepción,Región del Biobío ,5407-78-O122,104000000,Consultoria / Consultoria / Planificación y Factibilidad
1099,61.820.004-3,Departamento Técnico,Prat 575 Concepción,DISEÑO CONDOMINIO DE 15 VIVIENDAS TUTELADAS Y SEDE,Concepción,Región del Biobío ,5407-83-LE22,81101500,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información / Servicios profesionales de ingeniería / Ingeniería civil"
1100,61.820.004-3,Departamento Técnico,Prat 575 Concepción,PPP 31 llamado LP25 San Pedro de la Paz,Concepción,Región del Biobío ,5407-94-O122,104000000,Consultoria / Consultoria / Planificación y Factibilidad
1101,70.772.100-6,CAMPUS OSORNO,Av. Fuchslocher 1305,Adquisición de Equipos Computacionales para la Universidad de Los Lagos,Puente Alto,Región Metropolitana de Santiago,5413-106-L122,43211500,"Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos informáticos y accesorios / Computadores"
1102,61.978.900-8,Gobierno Regional de Los Ríos,O HIGGINS N° 543 ,ADQUISICIÓN CAMIÓN MULTIPROPÓSITO PARA LANCO,Valdivia,Región de Los Ríos,5418-11-LR22,25101600,Vehículos y equipamiento en general / Vehículos motorizados / Vehículos para transporte de carga
1103,61.978.970-9,DELEGACIÓN PRESIDENCIAL REGIONAL DE ARICA Y PARINA,SAN MARCOS 157,Convenio de Suministros de insumos computacionales,Arica,Región de Arica y Parinacota,5473-8-LE22,12171700,Productos químicos industriales / Colorantes / Compuestos de colores y dispersiones
1104,69.070.500-1,SECPLANUNOA,,SERVICIO DE  IMPLEMENTACIÓN FERIAS LABORALES OMIL 2022,,Región Metropolitana de Santiago,5482-57-LE22,80141600,"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios para la comercialización y distribución / Ventas y marketing"
1105,61.979.440-0,IPS Oficina Central de Compras,Edmundo Eluchans N° 400 ex-Santa Luis N° 401,SERVICIO HABILITACIÓN CAPRI INCLUSIVA IPS PORVENIR,Viña del Mar,Región Metropolitana de Santiago,548874-54-LE22,72102800,"Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Servicios de restauración de edificios y estructuras"
1106,61.979.440-0,IPS Oficina Central de Compras,Edmundo Eluchans N° 400 ex-Santa Luis N° 401,PROVISIÓN E INSTALACION MALLAS DE SEGURIDAD,Viña del Mar,Región Metropolitana de Santiago,548874-60-LE22,72102800,"Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Servicios de restauración de edificios y estructuras"
1107,61.979.440-0,IPS Oficina Central de Compras,Edmundo Eluchans N° 400 ex-Santa Luis N° 401,SOLUCIÓN DE CIBERSEGURIDAD DETECCIÓN DE AMENAZAS.,Viña del Mar,Región Metropolitana de Santiago,548874-65-LR22,43232800,"Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Software de administración de redes"
1108,61.979.440-0,IPS Oficina Central de Compras,Edmundo Eluchans N° 400 ex-Santa Luis N° 401,SOPORTE MANTENCIÓN FUNCIONAL Y TÉCNICA ERP SAP,Viña del Mar,Región Metropolitana de Santiago,548874-69-LQ22,43231600,"Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Software de planificación de recursos empresariales (ERP) y contabilidad financiera"
1109,60.201.000-7,Departamento de Mantención,Pedro Montt esquina Rawson s/n ,Trabajos de mejoras en oficinas de Comités Parlamentarios en el Piso 2 del Sector Placa Edificio del Senado comuna de Valparaíso. ,Valparaíso,Región de Valparaíso ,5509-7-LE22,72101900,"Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Acabados de interiores"
1110,60.910.000-1,FCFM IDIEM,Plaza Ercilla 883,Servicio arriendo camión pluma camión aljibe.,Santiago,Región Metropolitana de Santiago,5520-47-LR22,78101800,"Servicios de transporte, almacenaje y correo / Transporte de correo y carga / Transporte de carga por carretera"
1111,69.264.500-6,SECPLAN,AVENIDA ORIENTE N°2625,CONSTRUCCIÓN IMPLEMENTACIÓN MEDIDAS DE SEGURIDAD,San Rafael,Región del Maule ,552578-25-LP22,46161500,"Equipos y suministros de defensa, orden público, protección y seguridad / Seguridad y control público / Control de tráfico"
1112,60.910.000-1,UCHILE Vicerrectoría de Tecnologías de Información,Diagonal Paraguay 265 of. 2006,EQUIPAMIENTO CISCO ASR y CISCO NEXUS,Santiago Centro,Región Metropolitana de Santiago,5574-16-LE22,81112200,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información / Servicios informáticos / Mantenimiento y soporte de software"
1113,87.912.900-1,Universidad de la Frontera,Av. Francisco Salazar 01145-,EQUIPAMIENTO ,Temuco,Región de la Araucanía ,5586-260-L122,43212100,"Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos informáticos y accesorios / Impresoras"
1114,87.912.900-1,Universidad de la Frontera,AVENIDA FRANCISCO SALAZAR 1145,KP SUSCRIPCION ANUAL DE BASE DE DATOS VLEX,Temuco,Región de la Araucanía ,5586-264-LE22,55101500,Productos impresos y publicaciones / Medios impresos / Publicaciones impresas
1115,87.912.900-1,Universidad de la Frontera,av. Francisco Salazar 01145,“CONTRATO SUMINISTRO PARA MANTENCION DE CUBIERTA Y HOJALATERIA”,Temuco,Región de la Araucanía ,5586-271-LE22,30103300,"Artículos para estructuras, obras y construcciones / Materiales estructurales básicos / Molduras"
1116,87.912.900-1,Universidad de la Frontera,AVENIDA FRANCISCO SALAZAR 1145,EQUIPOS AUDIOVISUALES,Temuco,Región de la Araucanía ,5586-279-LE22,45111500,"Equipos y suministros de imprenta, fotográficos y audiovisuales / Equipos de composición y presentación audiovisual / Atriles, sistemas de sonido y accesorios"
1117,61.103.005-3,División de Sanidad-Convenios,Avda. José Miguel Carrera N° 11.087 ,Prestaciones Asistenciales Pediátricos en Santiago,El Bosque,Región Metropolitana de Santiago,5594-15-LR22,85121600,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Especialidades médicas"
1118,61.103.005-3,División de Sanidad-Convenios,Avda. José Miguel Carrera N° 11.087 ,SERVICIOS DE URGENCIA PARA ADULTOS EN SANTIAGO,El Bosque,Región Metropolitana de Santiago,5594-19-LR22,85121500,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Servicios de atención primaria"
1119,61.103.005-3,División de Sanidad-Convenios,Avda. José Miguel Carrera N° 11.087 ,SERVICIO DE OFTALMOLOGIA PARA PUNTA ARENAS,El Bosque,Región de Magallanes y de la Antártica,5594-23-LQ22,85121600,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Especialidades médicas"
1120,61.601.000-K,Seremi de Salud Arica y Parinacota,"AVDA. HUASCO 392, ACCESO SUR VALLENAR",Servicio de retiro de residuos peligrosos y especiales desde el Laboratorio Ambiental Arica.,Vallenar,Región de Atacama ,5602-72-L122,11141600,"Productos derivados de minerales, plantas y animales / Chatarra y desechos no metálicos / Desechos no metálicos"
1121,69.141.700-K,Ilustre Municipalidad de El Carmen,Baquedano 385,Construcción camarines sector Capilla Sur,El Carmen,Región del Ñuble,5615-14-LP22,72131700,Servicios de construcción y mantenimiento / Construcción de edificios en general / Construcción de obras civiles y infraestructuras
1122,60.911.000-7,VICERRECTORIA DE INVESTIGACION Y DESARROLLO,"Avda. Libertador Bernardo O´Higgins N°3363, Comuna de Estación Central",Solic. 0000058295 - Guia para la sostenibilidad,Estación Central,Región Metropolitana de Santiago,564162-43-LE22,82111800,"Servicios editoriales, de diseño, publicidad, gráficos y artistas / Escritura y traducciones / Servicios editoriales y de apoyo"
1123,61.313.000-4,XIV región - Oficina Regional de Los Rios,Esmeralda 415,COMPRA DE MATERIALES DE FERRETERIA PROGRAMA PLAN RESTAURACIÓN DE BOSQUES NATIVOS A GRAN ESCALA,La Unión,Región de Los Ríos,5657-15-LE22,11162100,"Productos derivados de minerales, plantas y animales / Tejidos y materiales de cuero / Tejidos especiales"
1124,61.202.000-0,Dirección de Obras Hidráulicas - XIV Región,"Avenida Prat #1010, Valdivia",Diseño Amp. Mej.  SAPR Cutipay Valdivia,Valdivia,Región de Los Ríos,5661-19-LE22,83101500,Servicios básicos y de información pública / Servicios básicos / Servicios relacionados con el agua
1125,61.202.000-0,Dirección de Obras Hidráulicas- I Región de Tarapacá,Tarapacá 130,CONSERVACIÓN DE OBRAS DE RIEGO FISCALES ETAPA 5 ,Iquique,Región de Tarapacá  ,5663-9-O122,101000000,Consultoria / Consultoria / Planificación y Factibilidad
1126,61.978.910-5,DIRECCION REGIONAL XIV REGION DE LOS RIOS,,ARRIENDO DE EQUIPOS DE COPIADO ESCANER E IMPRESIÓN POR 36 MESES,,Región de Los Ríos,5688-4-LE22,43212100,"Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos informáticos y accesorios / Impresoras"
1127,60.910.000-1,FEN Dirección Económica y Administrativa,Diagonal Paraguay 257,SERVICIO DE ALMACENAJE Y DIGITALIZACIÓN DOCUMENTOS,Santiago,Región Metropolitana de Santiago,5707-8-LP22,78131800,"Servicios de transporte, almacenaje y correo / Almacenaje / Depósito y almacenaje especializado"
1128,60.908.000-0,Junaeb Región de Los Ríos,Camilo Enríquez Nº 155,SERV. TAMIZAJE OTORRINO AT. MED. COLUMNA Y OFTA,Valdivia,Región de Los Ríos,5737-5-LP22,80111600,"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de recursos humanos / Servicios de personal temporal"
1129,60.506.000-5,JENACRIM,"AVENIDA LA ORACIÓN N° 1271, SECTOR ENEA, PUDAHUEL",EQUIPOS DE APOYO SECCIÓN FOTOGRAFÍA LACRIM CENTRAL,Pudahuel,Región Metropolitana de Santiago,575061-78-LE22,73171600,Servicios de producción y fabricación industrial / Fabricación de productos eléctricos e instrumentos de precisión / Fabricación de instrumentos de precisión
1130,61.818.002-6,Serviu Región de Los Ríos - Valdivia,Av. Alemania 799,DISEÑO MEJ. RED VIAL BÁSICA SECTOR GUACAMAYO,Valdivia,Región de Los Ríos,5751-42-LP22,81101500,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información / Servicios profesionales de ingeniería / Ingeniería civil"
1131,69.255.500-7,DIRECCION DE SECPLA,"AVDA. INDEPENDENCIA N° 753, INDEPENDENCIA",Sum. y serv. de señalizacion  demarcacion vial,Independencia,Región Metropolitana de Santiago,584264-27-LQ22,46161500,"Equipos y suministros de defensa, orden público, protección y seguridad / Seguridad y control público / Control de tráfico"
1132,60.804.000-5,Dirección Nacional de Aduanas,"Esmeralda 911, 4to Piso",Contratación de Profesionales Informáticos,Valparaíso,Región de Valparaíso ,586-26-LS22,80111700,"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de recursos humanos / Contratación de personal"
1133,61.801.000-7,Ministerio de Vivienda y Urbanismo(766),"Serrano 15, quinto piso, Subsecretaría ",SELICO 248 Estudio en política urbano habitacional,Santiago,Región Metropolitana de Santiago,587-27-LE22,93142000,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública / Desarrollo social, demográfico y comunitario / Desarrollo urbano"
1134,61.979.170-3,Consejo de la Cultura y Las Artes Región de Los Ríos,General Lagos N° 1234,"SEREMI DE LOS RIOS REQUIERE SERVICIO TÉCNICO PROFESIONAL PARA LA GENERACIÓN DE CONTENIDOS PARA LA VISIBILIZACIÓN DEL SECTOR ARQUITECTURA, REGIÓN DE LOS RÍOS, FASE 1.",Valdivia,Región de Los Ríos,5877-21-L122,80111700,"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de recursos humanos / Contratación de personal"
1135,61.202.000-0,Dirección de Vialidad - XIV Región - Licitación de Obras,Calle Yungay Nº 621,AIF Mejoramiento T-400 Morrompulli - Rio Futa,Valdivia,Región de Los Ríos,5895-17-O121,102000000,Consultoria / Consultoria / Planificación y Factibilidad
1136,61.603.000-0,"FONASA, Nivel Central",,PROYECTO DE ACCESIBILIDAD UNIVERSAL SUCURSAL RENGO,,Región del Libertador General Bernardo O´Higgins,591-18-LE22,72131600,Servicios de construcción y mantenimiento / Construcción de edificios en general / Construcción comercial o industrial
1137,60.901.000-2,Ministerio de Educación - Unidad Licitaciones,Av. Libertador Bernardo O'Higgins N°1371,SERVICIO DE ESTABLECIMIENTO DE PUNTOS DE CORTE,Alhué,Región Metropolitana de Santiago,592-32-LR22,86141500,"Educación, formación, entrenamiento y capacitación / Servicios de orientación y tecnología educativa / Servicios de orientación educacional"
1138,69.071.800-6,DEPARTAMENTO DE EMERGENCIA,bodega del BALNEARIO TEGUALDA S/N KM 42,MATERIAL BODEGAS,Talagante,Región Metropolitana de Santiago,598030-10-L122,11121600,"Productos derivados de minerales, plantas y animales / Productos no comestibles de origen vegetal / Madera"
1139,70.072.600-2,Junji- Dirección Nacional,Según detalle adjunto,DIPLOMADO EN LIDERAZGO COLABORATIVO CON FOCO EN EL ROL DEL EQUIPO EDUCATIVO EN LA PEDAGOGÍA DE LA EDUCACIÓN PARVULARIA,Santiago,Región Metropolitana de Santiago,599-39-LQ22,80111500,"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de recursos humanos / Consultorías para el desarrollo de recursos humanos"
1140,69.210.301-7,Educación,Vicuña Mackenna N°277,Guante atrapa pelota para Esc. Río Negro. 2° llamado,Río Negro,Región de los Lagos ,602-69-L122,49161500,"Equipos, suministros y accesorios deportivos y recreativos / Equipos deportivos para canchas / Equipos para deportes en cancha"
1141,61.202.000-0,Dirección de Vialidad - I Región - Lic de Obras,No hay dirección de Unidad de Compra disponible,"CONS. R. V. RUTA A-45 KM 20 AL 43,1, 2DO. LLAMADO",,Región de Tarapacá  ,603128-7-O122,101000000,Consultoria / Consultoria / Planificación y Factibilidad
1142,61.809.000-0,Adquisiciones,PIO NONO N°450 RECOLETA,Alimentos Concentrados Aves Reptiles y anfibios,Recoleta,Región Metropolitana de Santiago,607-37-LQ22,10121600,Artículos para plantas y animales / Alimento para animales / Alimento para aves de corral
